QUANTITYORDERED,PRICEEACH,QTR_ID,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,Cluster GMM
48.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,69.16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
44.0,61.41,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
33.0,72.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,72.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,57.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,81.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,73.61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,59.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,66.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,77.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,61.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,79.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,63.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,81.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,79.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,66.04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,59.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,81.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,59.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,44.51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,72.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
44.0,82.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
22.0,67.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
62.0,77.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,61.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
25.0,86.74,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,89.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
23.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
34.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
42.0,85.72,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
37.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
30.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
27.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
25.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
34.0,97.97,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,100.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
50.0,84.7,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,71.02,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
40.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,48.98,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
39.0,40.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,50.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,50.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,36.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,41.02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,51.93,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,38.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,41.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,46.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,35.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,51.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,37.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,45.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,51.93,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,48.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,43.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,47.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,51.93,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,50.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,82.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,82.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,65.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
49.0,36.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56.0,35.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,51.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
27.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
44.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,94.92,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
23.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
45.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
49.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,94.92,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
37.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
34.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
22.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
34.0,98.39,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
41.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
42.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
38.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
23.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
31.0,71.4,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
48.0,56.55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
29.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
46.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
26.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
18.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
32.0,53.31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
21.0,49.21,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
46.0,69.12,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
42.0,49.79,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
31.0,57.41,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
38.0,66.78,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
38.0,64.44,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
20.0,48.62,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
46.0,62.09,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
30.0,65.61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
30.0,68.54,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
43.0,52.14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
49.0,63.85,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
43.0,56.82,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
37.0,66.78,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
35.0,55.07,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
34.0,60.34,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
38.0,61.51,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
44.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
21.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
44.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
25.0,64.93,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
24.0,58.58,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
38.0,60.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
45.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
51.0,63.85,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
34.0,82.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,74.85,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,96.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,81.36,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,71.6,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,80.55,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,93.56,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
40.0,66.72,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
40.0,80.55,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
50.0,77.29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
20.0,68.34,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,72.41,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,89.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,70.78,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
39.0,78.92,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,80.55,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
28.0,88.68,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,77.29,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
20.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,100.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
49.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
22.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,68.34,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,70.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25.0,76.67,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,60.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,64.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,64.67,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,75.34,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,76.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,54.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,64.67,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,74.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,62.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,70.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,71.34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,62.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,65.34,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,78.67,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,75.34,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,54.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,62.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39.0,60.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,76.67,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
25.0,77.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39.0,66.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37.0,71.34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
47.0,82.21,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,77.64,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
36.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
28.0,98.65,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
48.0,83.12,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,78.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
25.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,91.34,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,84.03,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
32.0,89.51,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,83.12,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
42.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
21.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34.0,82.21,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
27.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
30.0,88.6,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
20.0,60.54,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37.0,81.87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
46.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
47.0,87.69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
11.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,91.34,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
29.0,70.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,79.68,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,97.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,84.01,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,87.48,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,88.34,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,94.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,94.4,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,80.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,97.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,88.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,86.61,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,71.89,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,91.81,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,76.22,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,70.3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
28.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,80.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,94.14,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.0,85.99,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,91.43,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,96.86,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,99.57,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,90.52,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33.0,88.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,95.95,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,94.14,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,90.52,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20.0,94.14,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,97.76,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,93.24,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,71.25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23.0,100.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24.0,45.39,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,84.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,85.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,87.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,95.95,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
26.0,82.77,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
20.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
22.0,87.75,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
42.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
26.0,99.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37.0,87.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
38.0,88.75,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33.0,90.75,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
45.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
24.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35.0,88.75,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
23.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
55.0,87.75,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
49.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
26.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37.0,83.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
22.0,86.76,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
85.0,88.75,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
22.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
31.0,65.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38.0,65.77,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,85.29,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,85.29,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,64.33,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,70.11,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,76.62,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39.0,57.82,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,78.79,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,74.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,80.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,82.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32.0,75.89,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,68.67,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,62.16,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
47.0,65.77,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,58.55,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,75.17,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,74.45,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,96.31,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,74.35,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.0,75.35,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,70.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.0,66.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31.0,75.89,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
36.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,81.93,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
42.0,85.98,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
23.0,86.99,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
26.0,89.01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31.0,88.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
50.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
44.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
45.0,80.92,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,88.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
